file,class,,cbo,loc,wmc
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\FileUtil.java,org.apache.rocketmq.test.util.FileUtil,,1,78,16
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\parser\SelectorParserTokenManager.java,org.apache.rocketmq.filter.parser.SelectorParserTokenManager,,7,896,407
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\RecallMessageResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.RecallMessageResponseHeader,,2,11,3
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\remoting\activity\PullMessageActivityTest.java,org.apache.rocketmq.proxy.remoting.activity.PullMessageActivityTest,,17,91,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\statictopic\TopicQueueMappingInfo.java,org.apache.rocketmq.remoting.protocol.statictopic.TopicQueueMappingInfo,,2,86,33
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\broadcast\PushConsumer.java,org.apache.rocketmq.example.broadcast.PushConsumer,,2,19,1
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMessageQueueAveragelyTest.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMessageQueueAveragelyTest,,5,27,6
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\MockChannel.java,org.apache.rocketmq.remoting.netty.MockChannel,,3,5,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\BrokerReplicasInfo.java,org.apache.rocketmq.remoting.protocol.body.BrokerReplicasInfo,,2,130,4
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\provider\FileSegmentFactory.java,org.apache.rocketmq.tieredstore.provider.FileSegmentFactory,,7,41,9
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\activity\TransactionActivity.java,org.apache.rocketmq.proxy.remoting.activity.TransactionActivity,,8,24,4
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\trace\TraceDataEncoderTest.java,org.apache.rocketmq.client.trace.TraceDataEncoderTest,,6,191,9
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\autoswitch\BrokerMetadata.java,org.apache.rocketmq.store.ha.autoswitch.BrokerMetadata,,2,57,17
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\MQClientAPIImplTest.java,org.apache.rocketmq.client.impl.MQClientAPIImplTest,,117,1532,143
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyServerConfigTest.java,org.apache.rocketmq.remoting.netty.NettyServerConfigTest,,4,8,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\channel\ChannelManager.java,org.apache.rocketmq.proxy.service.channel.ChannelManager,,5,56,11
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\topic\RebalanceResult.java,org.apache.rocketmq.tools.command.topic.RebalanceResult,,1,9,2
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\ClientConfig.java,org.apache.rocketmq.client.ClientConfig,,4,366,87
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\controller\AlterSyncStateSetRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.controller.AlterSyncStateSetRequestHeader,,2,42,12
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\filter\impl\Type.java,org.apache.rocketmq.common.filter.impl.Type,,0,1,0
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\data\collect\impl\MapDataCollectorImpl.java,org.apache.rocketmq.test.util.data.collect.impl.MapDataCollectorImpl,,2,69,21
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\provider\AuthorizationProvider.java,org.apache.rocketmq.auth.authorization.provider.AuthorizationProvider,,6,7,5
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\core\MessageStoreTopicFilter.java,org.apache.rocketmq.tieredstore.core.MessageStoreTopicFilter,,2,17,4
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\store\LocalFileOffsetStore.java,org.apache.rocketmq.client.consumer.store.LocalFileOffsetStore,,9,204,56
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\QueryConsumerOffsetResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.QueryConsumerOffsetResponseHeader,,2,11,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\EpochEntry.java,org.apache.rocketmq.remoting.protocol.EpochEntry,,2,54,18
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\tag\TagMessageWith1ConsumerIT.java,org.apache.rocketmq.test.client.consumer.tag.TagMessageWith1ConsumerIT,,14,106,10
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\transaction\queue\TransactionMetricsTest.java,org.apache.rocketmq.broker.transaction.queue.TransactionMetricsTest,,6,33,11
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\enums\PolicyType.java,org.apache.rocketmq.auth.authorization.enums.PolicyType,,2,21,6
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\pop\PopConsumerServiceTest.java,org.apache.rocketmq.broker.pop.PopConsumerServiceTest,,30,260,18
C:\oodass1\projects\rocketmq\namesrv\src\main\java\org\apache\rocketmq\namesrv\NamesrvStartup.java,org.apache.rocketmq.namesrv.NamesrvStartup,,15,167,28
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\DataVersionTest.java,org.apache.rocketmq.remoting.protocol.DataVersionTest,,3,42,7
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\body\CheckClientRequestBodyTest.java,org.apache.rocketmq.remoting.protocol.body.CheckClientRequestBodyTest,,4,16,1
C:\oodass1\projects\rocketmq\namesrv\src\test\java\org\apache\rocketmq\namesrv\routeinfo\RouteInfoManagerBrokerPermTest.java,org.apache.rocketmq.namesrv.routeinfo.RouteInfoManagerBrokerPermTest,,8,51,5
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\file\FlatCommitLogFile.java,org.apache.rocketmq.tieredstore.file.FlatCommitLogFile,,6,40,13
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\FileRegionEncoder.java,org.apache.rocketmq.remoting.netty.FileRegionEncoder$Anonymous1,,0,12,3
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\PullCallback.java,org.apache.rocketmq.client.consumer.PullCallback,,1,4,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\config\ConfigHelper.java,org.apache.rocketmq.common.config.ConfigHelper,,11,29,7
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\statistics\StatisticsItemScheduledPrinter.java,org.apache.rocketmq.common.statistics.StatisticsItemScheduledPrinter$Valve,,0,4,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\NotifyMinBrokerIdChangeRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.NotifyMinBrokerIdChangeRequestHeader,,3,39,11
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\util\PositiveAtomicCounter.java,org.apache.rocketmq.broker.util.PositiveAtomicCounter,,0,14,3
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\consumer\ReceiveMessageActivity.java,org.apache.rocketmq.proxy.grpc.v2.consumer.ReceiveMessageActivity$ReceiveMessageQueueSelector,,5,22,5
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerAttr.java,org.apache.rocketmq.broker.metrics.ConsumerAttr,,3,21,9
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\channel\RemoteChannel.java,org.apache.rocketmq.proxy.processor.channel.RemoteChannel,,9,59,11
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\DefaultMessageStoreTest.java,org.apache.rocketmq.store.DefaultMessageStoreTest,,30,693,103
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\transaction\TransactionDataManager.java,org.apache.rocketmq.proxy.service.transaction.TransactionDataManager$TransactionDataCleaner,,5,15,4
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\constant\LoggerName.java,org.apache.rocketmq.common.constant.LoggerName,,0,39,0
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\CheckpointFile.java,org.apache.rocketmq.common.utils.CheckpointFile$CheckpointSerializer,,1,4,2
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\producer\selector\DefaultMQProducerImplTest.java,org.apache.rocketmq.client.producer.selector.DefaultMQProducerImplTest,,31,221,40
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression$Anonymous2,,0,8,3
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression$Anonymous3,,0,8,3
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression$Anonymous4,,0,8,3
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression$Anonymous5,,0,8,3
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\common\utils\GrpcUtils.java,org.apache.rocketmq.proxy.common.utils.GrpcUtils,,6,19,7
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\MQWait.java,org.apache.rocketmq.test.util.MQWait,,7,58,10
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\message\MessageExtBatch.java,org.apache.rocketmq.common.message.MessageExtBatch,,2,21,6
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\stats\LmqBrokerStatsManager.java,org.apache.rocketmq.store.stats.LmqBrokerStatsManager,,3,40,16
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\common\GrpcConverter.java,org.apache.rocketmq.proxy.grpc.v2.common.GrpcConverter,,11,143,35
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression$Anonymous1,,3,25,10
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\mqclient\MQClientAPITest.java,org.apache.rocketmq.client.impl.mqclient.MQClientAPITest,,11,48,7
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\TieredMessageStoreTest.java,org.apache.rocketmq.tieredstore.TieredMessageStoreTest,,27,200,17
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\CommitLog.java,org.apache.rocketmq.store.CommitLog$DefaultFlushManager,,13,94,22
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\LanguageCodeTest.java,org.apache.rocketmq.remoting.protocol.LanguageCodeTest,,2,8,1
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\filter\MessageStoreWithFilterTest.java,org.apache.rocketmq.broker.filter.MessageStoreWithFilterTest,,23,250,30
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\event\ListEventSerializer.java,org.apache.rocketmq.controller.impl.event.ListEventSerializer,,12,95,22
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\common\GroupCommitContextTest.java,org.apache.rocketmq.tieredstore.common.GroupCommitContextTest,,4,23,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\UnregisterClientRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.UnregisterClientRequestHeader,,5,25,7
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\RemotingCommandTest.java,org.apache.rocketmq.remoting.protocol.ExtFieldsHeader,,2,45,17
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\protocol\http2proxy\Http2ProtocolProxyHandler.java,org.apache.rocketmq.proxy.remoting.protocol.http2proxy.Http2ProtocolProxyHandler,,17,58,10
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\grpc\v2\AbstractMessingActivityTest.java,org.apache.rocketmq.proxy.grpc.v2.AbstractMessingActivityTest$MockMessingActivity,,4,5,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\metrics\ProxyMetricsConstant.java,org.apache.rocketmq.proxy.metrics.ProxyMetricsConstant,,0,5,0
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\ha\HAServerTest.java,org.apache.rocketmq.store.ha.HAServerTest,,15,192,15
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\hook\DefaultRecallMessageTraceHook.java,org.apache.rocketmq.client.trace.hook.DefaultRecallMessageTraceHook,,8,36,10
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\BrokerController.java,org.apache.rocketmq.broker.BrokerController,,125,1815,416
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\simple\PushConsumer.java,org.apache.rocketmq.example.simple.PushConsumer$Anonymous1,,3,6,1
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\RocketMQSerializableTest.java,org.apache.rocketmq.remoting.protocol.RocketMQSerializableTest$MyHeader1,,1,18,5
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\statistics\StatisticsItemScheduledIncrementPrinter.java,org.apache.rocketmq.common.statistics.StatisticsItemScheduledIncrementPrinter$ItemSampleBrief,,1,36,10
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\channel\InvocationContextInterface.java,org.apache.rocketmq.proxy.service.channel.InvocationContextInterface,,1,4,2
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\auth\GetUserSubCommand.java,org.apache.rocketmq.tools.command.auth.GetUserSubCommand,,11,68,13
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\filter\impl\PolishExpr.java,org.apache.rocketmq.common.filter.impl.PolishExpr,,5,120,52
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\ha\autoswitch\EpochFileCacheTest.java,org.apache.rocketmq.store.ha.autoswitch.EpochFileCacheTest,,5,80,10
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\attribute\LongRangeAttribute.java,org.apache.rocketmq.common.attribute.LongRangeAttribute,,1,20,5
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\MessageStoreExecutor.java,org.apache.rocketmq.tieredstore.MessageStoreExecutor$SingletonHolder,,1,3,0
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\common\SelectBufferResultTest.java,org.apache.rocketmq.tieredstore.common.SelectBufferResultTest,,2,13,1
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\namesrv\GetNamesrvConfigCommand.java,org.apache.rocketmq.tools.command.namesrv.GetNamesrvConfigCommand,,6,39,10
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\data\collect\impl\ListDataCollectorImpl.java,org.apache.rocketmq.test.util.data.collect.impl.ListDataCollectorImpl,,2,54,18
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\producer\selector\SelectMessageQueueByRandomTest.java,org.apache.rocketmq.client.producer.selector.SelectMessageQueueByRandomTest,,5,35,5
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\simple\RandomAsyncCommit.java,org.apache.rocketmq.example.simple.RandomAsyncCommit,,3,26,7
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\ConsumeStatusTest.java,org.apache.rocketmq.remoting.protocol.ConsumeStatusTest,,3,13,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRemotingClient.java,org.apache.rocketmq.remoting.netty.NettyRemotingClient$NettyClientHandler,,4,5,1
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\client\ConsumerManagerTest.java,org.apache.rocketmq.broker.client.ConsumerManagerTest,,16,123,16
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\receipt\DefaultReceiptHandleManager.java,org.apache.rocketmq.proxy.service.receipt.DefaultReceiptHandleManager,,25,202,33
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\QueryMessageProcessor.java,org.apache.rocketmq.broker.processor.QueryMessageProcessor,,17,93,16
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\topic\UpdateTopicListSubCommandTest.java,org.apache.rocketmq.tools.command.topic.UpdateTopicListSubCommandTest,,5,10,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\transaction\EndTransactionActivity.java,org.apache.rocketmq.proxy.grpc.v2.transaction.EndTransactionActivity,,10,31,6
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\rocksdb\RocksDBOptionsFactoryTest.java,org.apache.rocketmq.store.rocksdb.RocksDBOptionsFactoryTest,,2,7,1
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\pop\PopSubCheckIT.java,org.apache.rocketmq.test.client.consumer.pop.PopSubCheckIT,,20,39,5
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\broadcast\tag\BroadcastTwoConsumerSubDiffTagIT.java,org.apache.rocketmq.test.client.consumer.broadcast.tag.BroadcastTwoConsumerSubDiffTagIT,,17,26,3
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ProducerAttr.java,org.apache.rocketmq.broker.metrics.ProducerAttr,,2,17,8
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\attribute\AttributeUtilTest.java,org.apache.rocketmq.common.attribute.AttributeUtilTest$AttributeValidator,,0,3,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\hook\SendMessageTraceHookImpl.java,org.apache.rocketmq.client.trace.hook.SendMessageTraceHookImpl,,6,54,14
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMessageQueueConsistentHash.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMessageQueueConsistentHash,,6,54,12
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\rpc\TopicRequestHeader.java,org.apache.rocketmq.remoting.rpc.TopicRequestHeader,,1,11,4
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\latency\MQFaultStrategy.java,org.apache.rocketmq.client.latency.MQFaultStrategy$BrokerFilter,,2,12,3
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\ChangeInvisibleTimeProcessor.java,org.apache.rocketmq.broker.processor.ChangeInvisibleTimeProcessor,,24,254,42
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\model\RequestContext.java,org.apache.rocketmq.auth.authorization.model.RequestContext,,3,30,8
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\ProcessQueueInfo.java,org.apache.rocketmq.remoting.protocol.body.ProcessQueueInfo,,0,103,29
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\namesrv\WipeWritePermSubCommand.java,org.apache.rocketmq.tools.command.namesrv.WipeWritePermSubCommand,,7,41,8
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\consumer\GetConsumerConfigSubCommandTest.java,org.apache.rocketmq.tools.command.consumer.GetConsumerConfigSubCommandTest,,13,45,5
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\exception\RemotingSendRequestException.java,org.apache.rocketmq.remoting.exception.RemotingSendRequestException,,1,9,2
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ProducerManager.java,org.apache.rocketmq.broker.client.ProducerManager,,12,242,68
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\ClusterServiceManager.java,org.apache.rocketmq.proxy.service.ClusterServiceManager$ProducerChangeListenerImpl,,6,7,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\message\MessageVersion.java,org.apache.rocketmq.common.message.MessageVersion,,1,48,9
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\body\QueryConsumeQueueResponseBodyTest.java,org.apache.rocketmq.remoting.protocol.body.QueryConsumeQueueResponseBodyTest,,5,32,1
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\server\NameServerMocker.java,org.apache.rocketmq.tools.command.server.NameServerMocker,,4,16,2
C:\oodass1\projects\rocketmq\namesrv\src\test\java\org\apache\rocketmq\namesrv\kvconfig\KVConfigManagerTest.java,org.apache.rocketmq.namesrv.kvconfig.KVConfigManagerTest,,5,21,4
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\namespace\PushConsumerWithNamespace.java,org.apache.rocketmq.example.namespace.PushConsumerWithNamespace,,2,18,1
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java,org.apache.rocketmq.broker.metrics.ConsumerLagCalculator,,28,409,103
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOffsetManager.java,org.apache.rocketmq.broker.offset.ConsumerOffsetManager,,7,331,93
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\builder\DefaultAuthorizationContextBuilder.java,org.apache.rocketmq.auth.authorization.builder.DefaultAuthorizationContextBuilder,,43,405,101
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\producer\SendMessageActivity.java,org.apache.rocketmq.proxy.grpc.v2.producer.SendMessageActivity,,28,270,60
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\stats\BrokerStatsManager.java,org.apache.rocketmq.store.stats.BrokerStatsManager$StatsType,,0,1,0
C:\oodass1\projects\rocketmq\openmessaging\src\test\java\io\openmessaging\rocketmq\consumer\PushConsumerImplTest.java,io.openmessaging.rocketmq.consumer.PushConsumerImplTest,,13,32,2
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\metadata\LocalMetadataService.java,org.apache.rocketmq.proxy.service.metadata.LocalMetadataService,,9,22,6
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\logging\DefaultJoranConfiguratorExt.java,org.apache.rocketmq.common.logging.DefaultJoranConfiguratorExt,,8,125,28
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\remoting\channel\RemotingChannelTest.java,org.apache.rocketmq.proxy.remoting.channel.RemotingChannelTest,,13,26,2
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\acl\common\AclSigner.java,org.apache.rocketmq.acl.common.AclSigner,,5,53,10
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\config\Configuration.java,org.apache.rocketmq.proxy.config.Configuration,,5,53,10
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\exception\RemotingException.java,org.apache.rocketmq.remoting.exception.RemotingException,,0,9,2
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\EndTransactionProcessor.java,org.apache.rocketmq.broker.processor.EndTransactionProcessor,,16,243,48
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\ConsumeQueueTest.java,org.apache.rocketmq.store.queue.ConsumeQueueTest$Anonymous1,,1,8,3
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\FlowMonitor.java,org.apache.rocketmq.store.ha.FlowMonitor,,3,40,12
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\SubRemotingServerTest.java,org.apache.rocketmq.remoting.SubRemotingServerTest$Anonymous1,,2,9,2
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\metadata\entity\QueueMetadata.java,org.apache.rocketmq.tieredstore.metadata.entity.QueueMetadata,,2,38,10
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\dledger\DLedgerCommitLog.java,org.apache.rocketmq.store.dledger.DLedgerCommitLog$EncodeResult,,2,30,6
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\rpc\RpcClientHook.java,org.apache.rocketmq.remoting.rpc.RpcClientHook,,2,4,2
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\core\MessageStoreTopicFilterTest.java,org.apache.rocketmq.tieredstore.core.MessageStoreTopicFilterTest,,4,11,1
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyRemotingClientTest.java,org.apache.rocketmq.remoting.netty.NettyRemotingClientTest$Anonymous4,,1,4,1
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyRemotingClientTest.java,org.apache.rocketmq.remoting.netty.NettyRemotingClientTest$Anonymous5,,1,4,1
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\ConsumeQueueTest.java,org.apache.rocketmq.store.queue.ConsumeQueueTest$Anonymous3,,1,8,3
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainer.java,org.apache.rocketmq.container.BrokerContainer,,26,330,72
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\kv\CompactionLog.java,org.apache.rocketmq.store.kv.CompactionLog,,30,861,124
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\ConsumeQueueTest.java,org.apache.rocketmq.store.queue.ConsumeQueueTest$Anonymous2,,1,8,3
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\PullTaskContext.java,org.apache.rocketmq.client.consumer.PullTaskContext,,1,16,4
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMachineRoomNearByTest.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMachineRoomNearByTest$Anonymous1,,1,8,2
